,LEASED,LEASED,READY,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,,,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,Excluded,LEASED,READY,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,Excluded,LEASED,READY,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,LEASED,READY,LEASED,Excluded,Excluded,LEASED,LEASED,LEASED,,,
Dec 22,READY,1800,2000,READY,1700,1200,UNPAID,"2,500",1700,"2,000","1,600","1,950","1,800","1,500",1400,READY,1500,1500,1500,1800,2000,2000,2000,1700,1600,READY,1500,2000,READY,1400,1300,1800,1300,1600,1700,1500,1500,1700,1500,2000,READY,READY,1650,1600,1600,2400,1600,2000,1800,1600,1400,2000,1800,1600,READY,1700,1500,2200,1600,READY,1500,1400,1700,2000,2000,2200,READY,2300,2500,1800,1900,READY,1800,2000,1800,1800,READY,2000,1700,2100,2000,1500,1600,1900,READY,1800,1600,READY,READY,2200,2100,1550,1900,2500,2100,2100,1800,1800,READY,2200,1600,1500,1700,2000,1800,1500,1900,2300,,,1700,1400,1800,2100,1800,1200,1700,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,1900,1700,READY,READY,2100,2000,2000,1600,2000,READY,1400,READY,2450,1900,1000,1300,READY,READY,1700,1800,2000,1300,1500,1300,UnLeasable,1900,1400,"2,000",2000,2100,1700,1700,READY,2300,1300,1300,1350,1350,READY,1600,2000,UnLeasable,UnLeasable,UnLeasable,1900,1700,2000,,,
Jan 23,READY,1800,READY,READY,1700,1200,UNPAID,"2,500",1700,"2,000","1,600","1,950","1,800","1,500",1400,READY,1500,1500,1500,1800,2000,2000,2000,1700,1600,READY,1500,2000,READY,1400,1300,1800,1300,1600,1700,1500,1500,1700,1500,2000,READY,READY,1650,1600,1600,2400,1600,2000,READY,1600,1400,2000,1800,1600,READY,1700,1500,2200,1600,1500,1500,1400,1700,2000,2000,2200,READY,2300,2500,1800,1900,1400,1800,2000,1650,1800,READY,2000,1700,2100,2000,READY,1600,1900,READY,1800,1600,1500,1100,2200,2100,1550,1900,2500,2100,2100,1800,1800,READY,2200,1600,1500,1700,2000,1800,1850,1900,2300,,,1700,1400,1800,2100,1800,UNPAID,1700,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,1900,1700,READY,READY,READY,2000,2000,1600,2000,READY,1400,READY,2450,1900,1000,1300,READY,READY,1700,1800,2000,READY,1500,1300,UnLeasable,2600,1400,"2,000",2000,2100,1700,1700,READY,2300,1300,1300,1350,1350,READY,1600,2000,UnLeasable,UnLeasable,UnLeasable,1900,1700,2000,,,
Feb 23,READY,1800,READY,READY,1700,1200,2000,"2,500",1700,"2,000","1,600","1,950","1,800","1,500",1400,READY,1500,1500,1500,1800,2000,2000,2000,1700,1600,READY,1500,2000,1950,1400,1300,1800,1300,1600,1700,1500,1500,1700,1500,2000,READY,READY,1650,1600,1600,2400,1600,2000,1600,1600,1400,2000,1800,1600,READY,1700,1500,2200,1600,1500,1500,1400,1700,2000,2000,2200,READY,2300,2300,1800,1900,1400,1800,2000,1800,1800,READY,2000,1700,2100,2000,1900,1600,1900,READY,1800,1600,1500,1100,2200,2100,1550,1900,2500,2100,2100,1800,1800,READY,2200,1600,1500,1700,2000,1800,1850,1900,2300,,,1700,1400,1800,2100,1800,UNPAID,1700,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,READY,READY,READY,1600,2000,2000,1600,2000,READY,1400,READY,2450,1900,1000,1300,READY,READY,1700,1800,2000,1900,1500,1300,UnLeasable,2600,1400,2000,2000,2100,1700,1700,READY,2200,1300,1300,1350,1350,READY,READY,2000,UnLeasable,UnLeasable,UnLeasable,1900,1700,2000,,,
Mar 23,READY,1800,2400,READY,1700,1200,2000,"2,500",1700,"2,000","1,600","1,950","1,800","1,500",1400,READY,1500,1500,1500,1800,READY,2000,2000,1700,1600,READY,1500,2000,1950,1400,1300,1800,1300,1600,1700,1500,1500,1700,1500,2000,READY,READY,1650,1600,1600,2400,1600,2000,1600,1600,1400,2000,1800,1600,READY,850,1500,2200,1600,1500,1500,1400,1700,2000,2000,2200,READY,2300,2300,1800,1900,1400,1800,2000,1800,1800,READY,2000,1750,2100,2000,1900,1600,READY,READY,READY,1600,1500,1100,2200,2100,1550,1900,2500,2100,2100,1800,1800,READY,2200,1600,1500,READY,2000,1800,1850,1900,2300,,,READY,1400,1800,2100,1800,UNPAID,1700,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,READY,READY,READY,1600,2000,2000,1600,2000,READY,1400,READY,2450,1900,1000,1300,READY,READY,1700,1800,2000,UNPAID,1500,1300,UnLeasable,2600,1400,2000,2000,2100,1700,1700,READY,2200,1300,1300,1350,1350,READY,READY,2000,UnLeasable,UnLeasable,UnLeasable,1900,1700,2000,,,
Apr 23,READY,1800,2400,READY,1700,READY,2000,2500,1700,"2,000","1,600","1,950",1800,READY,1400,READY,1550,1500,1500,1800,READY,2000,2000,1700,1600,READY,1500,2000,1950,1400,1300,1800,1300,1600,1700,1500,1500,1700,1500,2000,READY,READY,1650,1600,1600,2400,1600,2000,1600,1600,1400,2000,1800,1600,READY,READY,1500,2200,1600,1500,1500,1400,1750,READY,2000,2200,READY,2300,2300,1800,1900,1400,1800,2000,1800,1800,READY,2000,1750,2100,2000,1900,1600,READY,1400,READY,1650,1500,1100,2200,2100,1550,1900,2500,2100,2100,1800,1800,READY,2200,1600,1500,READY,2000,1800,1850,1900,2300,,,READY,1400,1800,2100,1800,UNPAID,1700,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,READY,READY,1600,2000,2000,1600,2000,READY,1400,1400,2450,1900,1000,1300,1300,READY,1700,1800,2000,READY,1500,1300,UnLeasable,2600,1400,2000,2000,2100,1700,1700,READY,2200,1300,1300,1350,1350,1100,READY,2000,UnLeasable,UnLeasable,UnLeasable,READY,1550,2100,,,
May 23,READY,1800,2400,READY,1700,READY,2000,"2,500",1700,"2,000","1,600","1,950","1,800",READY,1400,READY,1550,1500,1500,1850,READY,2000,2000,1700,1600,1600,1500,2000,1950,1400,1300,1800,1300,1600,1700,1500,1500,1700,READY,2000,READY,READY,1650,1600,1600,2400,1600,2000,1600,1600,1400,2000,1800,1600,READY,1550,1500,2200,1600,1500,1500,1400,1750,2000,2000,2200,1750,2300,2300,1850,1900,1400,1800,2000,1800,1800,READY,2000,1750,2100,2000,1900,1600,READY,1400,1800,1650,1500,1100,2200,2100,1550,1900,2500,2100,2100,1800,1800,READY,2200,1600,1500,READY,2000,1800,1850,1900,2300,,,1700,1400,1800,2100,1800,UNPAID,1700,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,2000,2000,1600,2000,READY,1400,1400,2450,1900,1000,1300,1300,READY,1700,1800,2000,1800,1500,1300,UnLeasable,2600,1400,2000,2000,2100,1700,1700,READY,2200,1300,1300,1350,1350,1100,1600,2000,UnLeasable,UnLeasable,UnLeasable,READY,1700,2100,,,
Jun 23,READY,1800,2400,READY,1700,READY,2000,"2,500",1700,"2,000","1,600","2,000","1,800","1,500",1400,READY,1550,1500,1500,1850,2500,2000,2000,1700,1600,1600,1500,2000,1950,1400,1300,1800,1300,1600,1700,1500,1500,0,READY,2000,READY,READY,1650,0,1600,2400,1600,2000,1600,1600,1400,2000,1800,1600,1200,1550,1500,2200,1600,1500,1500,1400,1750,2000,2000,2200,1750,2300,2300,1850,1900,1400,1800,2000,READY,1800,2300,2000,1750,2100,2000,1900,1600,1900,1400,1800,1650,1500,1100,2200,2100,1550,1900,2500,2100,2100,1800,1800,READY,2200,1600,1500,READY,2000,1800,1850,1900,2300,,,1700,1400,1800,2100,1800,UNPAID,1700,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,UNPAID,2000,1600,2000,READY,1400,1400,2450,1900,1000,1300,1300,1300,1700,1800,2000,1800,1500,1300,UnLeasable,2100,1400,2000,2000,2100,1700,1700,READY,2200,1300,1300,1350,1350,1500,1600,2000,UnLeasable,UnLeasable,UnLeasable,READY,1700,2100,,,
Jul 23,2300,1800,2400,READY,1700,READY,2000,"2,500",1700,"2,000","1,600","2,000",2300,"1,500",1400,READY,1550,1500,1500,1850,2500,2000,2000,1700,1600,1600,1500,2000,1950,1400,0,1800,1300,1600,1700,1500,1500,READY,1600,1900,READY,2300,1650,1650,1600,2400,1600,2000,1600,1600,1400,2000,1800,1600,1200,1550,1500,2200,1600,1500,1500,1400,1750,2000,2000,2000,1750,2300,2300,1850,1900,1400,1800,2000,2300,1800,READY,2000,1750,2100,2000,1900,1600,1900,1400,1800,1650,1500,1100,2200,2100,1550,1900,2500,2100,2100,1800,1800,READY,2200,1600,1500,READY,2000,1800,1850,1900,2600,,,1700,1400,1800,2100,1800,UNPAID,READY,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1600,2000,READY,1400,1400,2450,1900,1000,1300,1300,1300,1700,1800,2000,1800,1500,1300,UnLeasable,2100,1400,2000,2000,2100,1700,2400,2300,READY,1300,1300,1350,1350,READY,1600,2000,UnLeasable,UnLeasable,UnLeasable,READY,1700,2100,,,
Aug 23,2300,1800,2400,READY,READY,READY,2000,"2,500",1750,"2,000","1,600","2,000",2300,"1,500",1400,READY,1550,1500,1500,1850,2500,0,2000,READY,1600,1600,1500,2000,1950,1400,0,1800,1300,1600,1700,1500,1500,READY,1600,1900,READY,2300,1650,1650,1600,2400,1600,2000,1600,1600,1400,2000,1800,1600,1200,1550,1500,2200,1600,UNPAID,1500,1400,1750,2000,2000,2000,1750,2300,2300,1850,1900,1400,1800,2000,2300,1800,1750,2000,1750,2100,2000,1900,1600,1900,1400,1800,1650,READY,1100,2200,2100,1550,1900,2600,2100,2100,1800,1800,READY,2200,1600,1500,1500,2000,1800,1850,1900,2600,,,1700,1400,1800,2100,1800,UNPAID,1800,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1600,2000,READY,1400,1400,2450,1900,1000,1300,1300,1300,1700,1800,2000,1800,1500,1300,UnLeasable,2100,1400,2000,2000,1700,1700,2400,2300,READY,1300,1300,READY,READY,1600,1600,2000,UnLeasable,UnLeasable,UnLeasable,1900,1700,2100,,,
Sep 23,2300,READY,2400,READY,READY,READY,2000,"2,500",1750,"2,000","1,600","2,000",2300,"1,500",1400,READY,1550,1550,1500,READY,2500,2000,2000,1600,1600,1600,1500,2000,1950,1400,1300,READY,1300,1600,1700,1500,1500,1700,1600,1900,READY,2300,1650,1650,1600,2400,1600,2000,1600,1600,1400,2000,1800,1600,1000,1550,1500,2200,1600,UNPAID,1500,1400,1750,2000,2000,2000,1750,2300,2300,1850,UNPAID,1400,1800,2000,2300,1800,1750,2050,1750,2100,2000,1900,1600,1900,1400,1800,1650,READY,1100,2200,2100,1550,1900,2600,2100,2100,1800,1800,READY,2200,1600,1550,1500,2000,1800,READY,1900,2600,,,1700,1400,1800,2100,1800,READY,1800,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1850,2000,READY,1450,1400,2450,1900,1000,1300,1300,730,1700,READY,2000,1800,1500,1300,UnLeasable,2100,1400,2000,2000,1700,1700,2400,2300,READY,1300,1300,1350,1350,1600,1600,2000,UnLeasable,UnLeasable,UnLeasable,1900,1700,2100,,,
Oct 23,2300,READY,2400,READY,READY,READY,2000,"2,500",1750,"2,000","1,600","2,000",2300,"1,500",1400,READY,1550,1550,1500,READY,2500,2000,2000,1600,1600,1600,1500,2000,READY,1400,READY,1800,1300,1600,1700,1500,1500,1700,1600,1900,READY,2300,1650,1650,1600,2400,1600,2000,1600,1600,1400,2000,1800,1600,0,1550,READY,2200,1600,UNPAID,1500,READY,1750,2000,2000,2000,1750,2300,2300,1850,READY,1400,0,2000,2300,1800,1750,2050,1750,2100,2000,1900,1600,1900,1400,UNPAID,1650,READY,1100,2200,2100,1550,1900,2600,2000,2100,1800,1800,READY,2200,1600,1550,1500,2000,1800,0,1900,2600,,,1700,1400,1800,2100,1800,1600,1800,2200,1400,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1850,READY,READY,1450,1400,2450,1900,1000,1300,1300,READY,1700,1700,2000,1800,1500,1300,UnLeasable,2100,1400,2000,2000,UNPAID,1700,2400,2300,READY,1300,1300,1350,1350,1600,READY,2000,UnLeasable,UnLeasable,UnLeasable,1900,1700,2100,,,
Nov 23,2300,READY,2400,READY,READY,READY,2000,"2,500",1750,"2,000","1,600","2,000",2300,"1,500",1400,READY,1550,1550,"1,500",READY,2500,2000,2000,1600,1600,1600,1500,"2,000",READY,1400,1000,1800,1300,1600,1700,0,1500,1700,1600,1900,READY,2300,1650,1650,1600,0,1600,2000,1600,800,1400,2000,1800,1600,0,1550,1600,2200,1600,UNPAID,1500,1300,1750,2000,2000,2000,1750,2300,2300,1850,READY,1400,1800,1500,2300,1800,1750,2050,0,2100,2000,1900,1600,1900,1400,READY,1650,READY,1100,2200,2100,1550,1900,2600,2000,1050,1800,1800,READY,2200,1600,1550,1500,2000,1800,READY,1900,2600,,,1700,1400,1800,0,0,1600,READY,2200,READY,"1,125","1,125",1400,1900,1500,1100,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1850,READY,READY,1450,1400,2450,1900,1000,1300,1300,READY,1700,1700,2000,READY,1500,1300,UnLeasable,2100,1400,2000,2000,UNPAID,1700,2400,2300,READY,"1,300","1,300","1,350","1,350",1600,READY,0,UnLeasable,UnLeasable,UnLeasable,1900,1700,2100,,,
Dec 23,2300,READY,2400,READY,READY,READY,2000,"2,500",1750,"2,000","1,600","2,000",READY,"1,500",1400,READY,1550,1550,"1,500",READY,2500,2000,2000,1600,1600,UNPAID,READY,2000,READY,1400,1000,1800,1300,READY,1700,1500,1500,1700,1600,1900,READY,2300,1650,0,1600,2400,1600,2000,1600,UNPAID,1400,2000,1800,1600,0,1550,1600,2200,1600,1500,1500,1300,1750,2000,2000,2000,1750,2300,2300,1850,READY,1400,1800,2000,2300,1800,1750,2050,1750,2100,2000,READY,1600,1900,1400,READY,1650,READY,1100,2200,2100,1550,1900,2600,2000,1050,1800,1800,READY,2200,1600,1550,1500,2000,1800,READY,0,2600,,,1700,1400,1800,2100,1800,1600,READY,2200,READY,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1850,READY,READY,1450,1400,2450,1900,1000,650,1300,READY,READY,1700,READY,READY,1500,READY,UnLeasable,2100,1400,2000,2000,UNPAID,1700,2400,2300,2000,"1,300","1,300",1350,1350,1600,READY,2000,UnLeasable,UnLeasable,UnLeasable,1900,1700,2100,,,
Jan 24,READY,1600,2400,READY,READY,READY,2000,"2,500",1750,"2,000","1,600","2,000",2000,"1,500",1400,READY,1550,1550,"1,500",READY,2500,2000,2000,1600,1600,1600,READY,2000,READY,1400,1000,1800,1300,READY,1700,1500,1500,1700,1600,1900,500,2300,READY,1650,1600,2400,1600,2000,1600,READY,1400,2000,1800,1600,READY,1550,1600,2200,1600,UNPAID,1500,1300,1750,2000,2000,2000,1750,2300,2300,1850,READY,1400,1800,2000,2300,1800,0,2050,1750,2100,2000,READY,1600,1900,1400,READY,1650,1600,1000,2200,2100,1550,1900,2600,2000,2100,1800,1800,READY,2200,1600,1550,1500,2000,1800,1900,1900,READY,,,1700,1400,READY,2100,1800,1600,READY,2200,READY,1125,1125,1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1850,1800,2300,1450,1400,2450,1900,1000,1300,1300,1400,READY,1700,READY,READY,1500,READY,UnLeasable,2100,1400,2000,2000,UNPAID,1700,2400,2300,2000,"1,300","1,300",1350,1350,1600,1400,2000,"2,100",UnLeasable,UnLeasable,1900,1700,2100,"8,600","77,350","159,050"
Feb 24,READY,"1,600",2400,READY,READY,READY,2300,"2,500",READY,"2,000","1,600","2,000","2,000","1,500",1400,READY,1550,1550,"1,500",READY,2500,2000,2000,1600,1600,1600,READY,"2,000",READY,1400,1000,1800,1300,READY,1700,1500,1500,1700,1600,1900,500,2300,READY,1650,1600,2400,1600,2000,1600,1700,1400,2000,1800,1600,READY,1550,1600,2200,1600,UNPAID,1500,1300,1750,2000,2000,2000,1750,2300,2300,1850,READY,1400,1800,2000,2300,1800,1750,2050,1750,2100,2000,READY,1600,1900,1400,READY,1650,1600,1000,2200,2100,1550,1900,2600,2000,2100,1800,1800,READY,2200,1600,1550,1500,2000,1800,1900,1900,READY,,,1700,1400,READY,READY,1800,1600,READY,2200,READY,"1,125","1,125",1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1850,1800,2300,1450,1400,2450,1900,1000,1300,1300,1400,READY,1700,READY,READY,1500,1600,UnLeasable,2100,1400,2000,2000,UNPAID,1700,2400,2300,2000,"1,300","1,300",1350,1350,1600,1400,2000,"2,100",UnLeasable,UnLeasable,1900,1700,2100,"6,500","78,950","161,050"
Mar 24,READY,"1,600",2500,READY,READY,READY,"2,300","2,500",READY,"2,000","1,600","2,000","2,000","1,500",1400,READY,1550,1550,"1,500",READY,READY,2000,2000,1600,1600,1600,READY,2000,READY,1400,1000,1800,1300,READY,1700,1500,1500,1700,1600,1900,500,2300,READY,1650,1600,2400,1600,2000,1600,1700,1400,2000,READY,1600,READY,1550,1600,2200,1600,UNPAID,1500,1300,1750,2000,2000,2000,1750,2300,2300,1850,READY,1400,1800,2000,2300,1800,1750,2050,1750,2100,2000,READY,1600,1900,1400,READY,1650,1600,1000,2200,2100,1550,1900,2600,2000,2100,1800,1800,READY,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,1700,1400,READY,2200,1800,1600,READY,2200,READY,1125,1125,1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1850,1800,2300,1450,1400,2450,1900,1000,1300,1300,1400,READY,1700,1900,READY,1500,1600,UnLeasable,2100,1400,2000,2000,UNPAID,1700,2400,2300,2000,"1,300","1,300","1,200","1,200",1600,1400,2000,"2,100",UnLeasable,UnLeasable,1900,1700,2100,"8,700","80,550","156,650"
Apr 24,READY,"1,600",2500,READY,READY,READY,"2,300","2,500",READY,"2,000","1,600","2,000","2,000","1,500",1400,READY,READY,1550,"1,500",READY,READY,2000,2000,1600,1600,1600,READY,2000,READY,1400,1000,1800,1300,READY,1700,1500,1500,1700,1600,1900,500,READY,1650,1650,1600,2400,1600,2000,1600,READY,1400,2000,1700,1600,READY,1550,1600,2200,1600,READY,1500,1300,1750,2000,2000,2000,1750,2300,2300,1850,READY,1400,1800,2000,2300,1800,READY,2050,1750,2100,2000,2200,1600,1900,1450,READY,1650,1600,1000,2200,2100,1550,1900,2600,2000,2100,1800,1800,READY,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,READY,READY,READY,2200,1800,1600,READY,2200,READY,1125,1125,1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1850,1800,2300,1450,1400,2450,1900,1000,1300,1300,1400,READY,1700,1900,1700,1500,1600,UnLeasable,2100,1400,2000,2000,READY,1700,2400,READY,2000,"1,300","1,300",1350,1350,"1,600",1400,2000,"2,100",UnLeasable,UnLeasable,1900,1700,2100,"5,600","80,250","154,950"
May 24,2200,"1,600",2500,READY,READY,READY,"2,300","2,500",READY,"2,000","1,600","2,000","2,000","1,500",1400,READY,READY,1550,"1,500",READY,READY,2000,2000,1600,1600,READY,READY,2000,READY,1400,1000,1800,1300,READY,1700,1500,1500,1700,1600,1900,500,2300,1650,1650,1600,2400,1600,2000,1600,READY,1400,2000,1700,1600,READY,1550,1600,2200,1600,READY,1500,1300,1750,2000,2000,2000,READY,2300,2300,1850,READY,1400,1800,2000,2300,1800,READY,2050,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,READY,1800,1800,READY,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,READY,READY,READY,2200,1800,1600,READY,2200,READY,1125,1125,1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,READY,2000,1850,1800,2300,1450,1400,2450,1900,1000,1300,1300,1400,READY,1700,1900,1700,1500,1600,UnLeasable,2100,1400,2000,2000,READY,1700,2400,READY,2000,"1,300","1,300",1350,1350,READY,1400,2000,"2,100",UnLeasable,UnLeasable,1900,1700,2100,"5,600","78,650","155,650"
Jun 24,2200,"1,600",2500,READY,READY,READY,UNPAID,READY,READY,"2,000","1,600",READY,"2,000",1500,1400,READY,READY,1550,"1,500",1600,READY,2000,2000,1600,1600,1720,READY,2000,READY,1400,1000,1800,1300,READY,1700,1500,1500,1700,1600,1900,500,2300,1650,READY,1600,2400,1600,2000,1600,1700,1400,2000,1700,1600,READY,1550,1600,2200,1600,READY,1500,1300,1750,2000,2000,2000,READY,2300,2300,1850,2200,1400,1800,2000,2300,1800,READY,2050,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,READY,1800,1800,READY,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,1750,READY,READY,READY,1800,1600,READY,2200,READY,1125,1125,1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,2200,2000,1850,1800,2300,1450,1400,2450,1900,READY,1300,1300,1400,READY,1700,1900,1700,1500,1600,UnLeasable,2100,1400,2000,2000,1700,1700,2400,2300,2000,"1,300","1,300",1350,1350,READY,1400,2000,READY,UnLeasable,UnLeasable,1900,1700,2100,"5,150","81,750","154,420"
Jul 24,2200,"1,600",2500,READY,READY,READY,"2,300",READY,READY,"2,000","1,600",READY,"2,000","1,500",1400,2500,READY,1550,"1,500",1600,2000,2000,2000,1600,1600,1720,READY,2000,READY,1400,0,1800,READY,READY,1700,1500,1500,1700,1600,1900,500,2300,1650,2400,1600,2400,1600,2000,1600,1700,1400,2000,1700,1600,READY,1550,1600,2200,1600,2000,1500,1300,1750,2000,2000,2000,READY,2000,READY,1850,2200,1400,1800,2000,2300,1800,2200,2050,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,READY,1800,1800,2000,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,1750,READY,READY,READY,1800,1600,READY,2200,2000,1125,1125,1400,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,2200,2000,1850,1800,2300,1450,1400,2450,1900,READY,1300,1300,1400,READY,1700,1900,1700,1500,1600,UnLeasable,2100,1400,2000,2000,1700,1700,2400,2300,2000,"1,300","1,300",1350,1350,1400,1400,2000,READY,UnLeasable,UnLeasable,1900,1700,2100,"5,150","85,150","164,920"
Aug 24,2200,"1,600",2500,READY,READY,READY,"2,300",READY,1700,"2,000","1,600",800,"2,000","1,500",1400,2500,READY,1550,"1,500","1,600",2000,2000,"1,900",1600,1600,"1,720",READY,2000,READY,1400,0,1800,READY,READY,1700,1500,1500,1700,1600,1900,500,2300,1650,2400,1600,2400,READY,2000,1600,1700,1400,2000,1700,900,1000,1550,1600,2200,1600,2000,1500,1300,1750,1500,2000,2000,READY,2300,READY,1850,2200,1400,1800,2000,2300,1800,2200,2050,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,READY,1800,1800,2000,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,1750,1400,READY,2400,1800,1600,READY,2200,2000,1125,1125,READY,1900,1500,1200,1250,UnLeasable,READY,3900,READY,1800,1000,READY,1600,2200,READY,1850,1800,2300,1450,1400,2450,1900,READY,1300,1300,1400,1450,1700,1900,1700,1500,1600,UnLeasable,2100,1400,2000,2000,1700,1700,2400,2300,2000,"1,300","1,300","1,350","1,350",1400,1400,2000,READY,UnLeasable,UnLeasable,READY,1700,2100,"8,950","81,300","165,820"
Sep 24,2200,"1,600",2800,READY,1600,READY,"2,300",2800,1700,"2,000","1,600","1,850","2,000","1,500",1400,2500,"1,550","1,550","1,500","1,600",2000,"1,350",1900,1600,1600,"1,720",READY,2000,READY,1400,1000,1800,READY,READY,1700,1500,1500,1700,1600,1900,500,2300,1650,2400,1600,READY,1600,2000,1600,1700,1400,2000,1700,1600,READY,1550,1600,2200,1600,2000,1500,1300,1750,READY,2000,2000,1750,2300,2500,1850,2200,1400,1800,2000,2300,1800,2200,2050,1750,2100,2000,2200,1600,1900,1450,1650,1650,1600,1000,2200,2100,1550,1900,2600,2000,1950,1800,1800,2000,2200,1600,1550,1500,2000,1800,1700,1900,READY,,,1750,1400,READY,2400,1800,1600,1500,2200,2000,1125,1125,READY,READY,1500,1200,1250,UnLeasable,2000,3900,READY,1800,1000,READY,1600,2200,READY,1850,1800,2300,1450,1400,2450,1900,READY,1300,1300,1400,READY,1700,1900,1700,1500,1600,UnLeasable,2100,1400,2000,2000,1700,1700,2400,2300,2000,"1,300","1,300",1350,1350,1400,1400,2000,"1,800",UnLeasable,UnLeasable,READY,1700,2100,"8,950","83,250","177,070"
